Sale_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Region,State,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Status,Shipping_Days
10173,25-01-2023,C009,Ravi,P112,Printer,Electronics,Printer,South,Karnataka,Pooja,2,16089,0,32178,21896.88,10281.12,Cash,Delivered,6
10174,25-01-2023,C003,Kiran,P105,Table,Furniture,Table,West,Gujarat,Amit,3,13070,0,39210,29712.8,9497.2,UPI,Delivered,6
10175,25-01-2023,C020,Kavya,P102,Mobile,Electronics,Mobile,West,Gujarat,Priya,3,22693,20,54463.2,34666.88,19796.32,Cash,Delivered,3
10176,25-01-2023,C012,Divya,P110,Tshirt,Fashion,Clothing,West,Gujarat,Pooja,2,696,0,1392,946.45,445.55,UPI,Returned,4
10177,26-01-2023,C015,Lakshmi,P105,Table,Furniture,Table,East,Odisha,Pooja,3,11324,20,27177.6,22129.88,5047.72,Cash,Delivered,7
10178,26-01-2023,C020,Kavya,P112,Printer,Electronics,Printer,North,Delhi,Sneha,5,15905,10,71572.5,52149.66,19422.84,Card,Returned,6
10179,26-01-2023,C013,Nikhil,P110,Tshirt,Fashion,Clothing,South,Karnataka,Rahul,3,1810,0,5430,3642.09,1787.91,Card,Delivered,5
10180,26-01-2023,C002,Priya,P105,Table,Furniture,Table,South,Telangana,Priya,3,13197,20,31672.8,23774.25,7898.55,Card,Cancelled,1
10181,26-01-2023,C018,Deepak,P109,AC,Home Appliances,Cooling,West,Gujarat,Amit,2,40813,5,77544.7,51806.33,25738.37,Cash,Returned,4
10182,26-01-2023,C007,Vijay,P105,Table,Furniture,Table,North,Punjab,Rahul,4,12307,0,49228,35343.41,13884.59,UPI,Delivered,4
10183,26-01-2023,C019,Rohan,P109,AC,Home Appliances,Cooling,East,Odisha,Sneha,4,40236,20,128755.2,82971.31,45783.89,UPI,Delivered,2
10184,27-01-2023,C010,Neha,P106,Sofa,Furniture,Sofa,East,Odisha,Priya,5,30955,5,147036.25,96189.21,50847.04,Card,Delivered,3
10185,27-01-2023,C015,Lakshmi,P102,Mobile,Electronics,Mobile,South,Karnataka,Kiran,5,21262,10,95679,63312.76,32366.24,UPI,Delivered,1
10186,27-01-2023,C007,Vijay,P110,Tshirt,Fashion,Clothing,West,Maharashtra,Priya,3,2295,10,6196.5,4298.57,1897.93,Cash,Cancelled,2
10187,27-01-2023,C009,Ravi,P101,Laptop,Electronics,Laptop,East,West Bengal,Amit,2,54974,0,109948,66634.45,43313.55,Cash,Delivered,7
10188,27-01-2023,C015,Lakshmi,P108,Microwave,Home Appliances,Kitchen,North,Punjab,Kiran,1,12646,0,12646,8303.14,4342.86,UPI,Delivered,6
10189,27-01-2023,C017,Asha,P107,Mixer,Home Appliances,Kitchen,South,Karnataka,Sneha,2,4959,5,9422.1,7708.95,1713.15,UPI,Delivered,3
10190,27-01-2023,C012,Divya,P101,Laptop,Electronics,Laptop,North,Delhi,Pooja,3,55810,20,133944,101276.91,32667.09,Card,Delivered,1
10191,27-01-2023,C005,Arjun,P106,Sofa,Furniture,Sofa,North,Delhi,Pooja,3,30407,20,72976.8,50870.79,22106.01,UPI,Returned,3
10192,27-01-2023,C012,Divya,P105,Table,Furniture,Table,West,Maharashtra,Sneha,3,12185,15,31071.75,19795.41,11276.34,UPI,Delivered,4
10193,27-01-2023,C007,Vijay,P101,Laptop,Electronics,Laptop,South,Telangana,Pooja,1,56112,20,44889.6,35493.55,9396.05,UPI,Returned,1
10194,28-01-2023,C001,Rahul,P111,Jeans,Fashion,Clothing,North,Punjab,Pooja,3,2060,5,5871,4139.4,1731.6,Card,Delivered,3
10195,28-01-2023,C008,Meena,P112,Printer,Electronics,Printer,North,Delhi,Sneha,4,15333,5,58265.4,40586.14,17679.26,Card,Returned,4
10196,28-01-2023,C008,Meena,P103,Headphones,Electronics,Accessories,North,Punjab,Sneha,5,3419,10,15385.5,10363.55,5021.95,Card,Returned,1
10197,28-01-2023,C011,Suresh,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Pooja,2,12251,0,24502,18102.57,6399.43,UPI,Cancelled,4
10198,28-01-2023,C010,Neha,P102,Mobile,Electronics,Mobile,East,West Bengal,Sneha,3,22084,10,59626.8,48868.86,10757.94,UPI,Returned,3
10199,28-01-2023,C014,Harsha,P103,Headphones,Electronics,Accessories,North,Punjab,Kiran,2,3010,0,6020,4197.53,1822.47,Card,Cancelled,2
10200,28-01-2023,C015,Lakshmi,P101,Laptop,Electronics,Laptop,East,West Bengal,Sneha,3,55091,0,165273,132323.5,32949.5,Card,Cancelled,2
10201,29-01-2023,C006,Pooja,P109,AC,Home Appliances,Cooling,South,Telangana,Kiran,2,40430,0,80860,63262.73,17597.27,Cash,Returned,7
10202,29-01-2023,C009,Ravi,P103,Headphones,Electronics,Accessories,South,Telangana,Sneha,5,3071,5,14587.25,10623.1,3964.15,UPI,Delivered,6
10203,29-01-2023,C017,Asha,P107,Mixer,Home Appliances,Kitchen,North,Punjab,Priya,3,4777,15,12181.35,7550.89,4630.46,Card,Delivered,7
10204,29-01-2023,C009,Ravi,P104,Chair,Furniture,Chair,South,Karnataka,Amit,1,6534,10,5880.6,4272.15,1608.45,Card,Cancelled,4
10205,29-01-2023,C017,Asha,P102,Mobile,Electronics,Mobile,North,Punjab,Priya,2,22872,10,41169.6,31758.53,9411.07,Cash,Delivered,3
10206,30-01-2023,C004,Anjali,P112,Printer,Electronics,Printer,West,Gujarat,Sneha,5,14252,20,57008,44294.67,12713.33,UPI,Delivered,1
10207,30-01-2023,C008,Meena,P110,Tshirt,Fashion,Clothing,South,Telangana,Amit,1,1038,10,934.2,674.66,259.54,UPI,Delivered,6
10208,30-01-2023,C007,Vijay,P105,Table,Furniture,Table,North,Punjab,Amit,5,11688,15,49674,30928.53,18745.47,Cash,Delivered,1
10209,30-01-2023,C009,Ravi,P102,Mobile,Electronics,Mobile,West,Gujarat,Amit,5,22225,10,100012.5,62428.68,37583.82,Card,Delivered,5
10210,30-01-2023,C019,Rohan,P104,Chair,Furniture,Chair,South,Telangana,Amit,5,7146,15,30370.5,19320.23,11050.27,Cash,Returned,6
10211,30-01-2023,C014,Harsha,P110,Tshirt,Fashion,Clothing,North,Punjab,Sneha,1,1991,10,1791.9,1208.6,583.3,Card,Returned,7
10212,30-01-2023,C019,Rohan,P106,Sofa,Furniture,Sofa,West,Maharashtra,Rahul,3,30259,5,86238.15,69915.81,16322.34,UPI,Returned,6
10213,30-01-2023,C001,Rahul,P106,Sofa,Furniture,Sofa,North,Delhi,Pooja,1,29864,15,25384.4,16351.94,9032.46,UPI,Delivered,2
10214,30-01-2023,C014,Harsha,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Pooja,1,4270,20,3416,2249.33,1166.67,Cash,Delivered,6
10215,30-01-2023,C018,Deepak,P101,Laptop,Electronics,Laptop,North,Punjab,Amit,1,55265,0,55265,38431.95,16833.05,Card,Delivered,3
10216,31-01-2023,C006,Pooja,P102,Mobile,Electronics,Mobile,North,Punjab,Sneha,1,22155,20,17724,12715.96,5008.04,Card,Delivered,5
10217,31-01-2023,C005,Arjun,P105,Table,Furniture,Table,West,Gujarat,Rahul,3,11698,0,35094,26772.82,8321.18,Card,Cancelled,6
10218,31-01-2023,C019,Rohan,P104,Chair,Furniture,Chair,West,Maharashtra,Kiran,5,7654,10,34443,24158.13,10284.87,Card,Cancelled,4
10219,31-01-2023,C016,Manoj,P105,Table,Furniture,Table,North,Delhi,Priya,3,11653,5,33211.05,23670.81,9540.24,Cash,Returned,1
10220,31-01-2023,C012,Divya,P103,Headphones,Electronics,Accessories,South,Karnataka,Sneha,5,2366,15,10055.5,6630.44,3425.06,Card,Delivered,7
10221,31-01-2023,C001,Rahul,P103,Headphones,Electronics,Accessories,North,Punjab,Priya,4,3047,0,12188,8699.05,3488.95,Card,Delivered,5
10222,01-02-2023,C005,Arjun,P107,Mixer,Home Appliances,Kitchen,East,Odisha,Rahul,2,5583,5,10607.7,7802.87,2804.83,Cash,Delivered,6
10223,01-02-2023,C016,Manoj,P105,Table,Furniture,Table,South,Karnataka,Kiran,1,11208,15,9526.8,7320.86,2205.94,UPI,Returned,4
10224,01-02-2023,C019,Rohan,P103,Headphones,Electronics,Accessories,West,Gujarat,Priya,5,2943,0,14715,10057.76,4657.24,Cash,Returned,3
10225,01-02-2023,C012,Divya,P105,Table,Furniture,Table,East,Odisha,Rahul,5,12337,20,49348,33783.16,15564.84,UPI,Returned,4
10226,01-02-2023,C015,Lakshmi,P105,Table,Furniture,Table,South,Karnataka,Sneha,2,12092,20,19347.2,13212.97,6134.23,UPI,Delivered,3
10227,02-02-2023,C020,Kavya,P104,Chair,Furniture,Chair,East,West Bengal,Rahul,4,8025,0,32100,19440.61,12659.39,Cash,Returned,3
10228,02-02-2023,C018,Deepak,P105,Table,Furniture,Table,West,Gujarat,Pooja,4,12150,10,43740,26635.76,17104.24,Card,Returned,1
10229,02-02-2023,C003,Kiran,P109,AC,Home Appliances,Cooling,South,Telangana,Kiran,4,39966,20,127891.2,88014.29,39876.91,Cash,Delivered,2
10230,02-02-2023,C014,Harsha,P108,Microwave,Home Appliances,Kitchen,West,Gujarat,Kiran,5,13041,20,52164,35237.91,16926.09,Cash,Delivered,2
10231,02-02-2023,C012,Divya,P106,Sofa,Furniture,Sofa,East,West Bengal,Rahul,3,30249,5,86209.65,53821.77,32387.88,Cash,Delivered,7
10232,02-02-2023,C017,Asha,P107,Mixer,Home Appliances,Kitchen,South,Karnataka,Priya,5,4625,20,18500,14735.08,3764.92,UPI,Delivered,6
10233,02-02-2023,C019,Rohan,P110,Tshirt,Fashion,Clothing,North,Punjab,Amit,5,1692,0,8460,6363.46,2096.54,UPI,Delivered,6
10234,02-02-2023,C018,Deepak,P101,Laptop,Electronics,Laptop,East,Odisha,Sneha,1,55400,0,55400,41382.88,14017.12,UPI,Returned,7
10235,02-02-2023,C018,Deepak,P110,Tshirt,Fashion,Clothing,East,West Bengal,Sneha,5,806,15,3425.5,2508.78,916.72,UPI,Cancelled,7
10236,02-02-2023,C017,Asha,P102,Mobile,Electronics,Mobile,North,Delhi,Priya,1,21549,20,17239.2,12203.52,5035.68,Cash,Returned,7
10237,03-02-2023,C002,Priya,P111,Jeans,Fashion,Clothing,North,Punjab,Sneha,2,2865,5,5443.5,3689.85,1753.65,UPI,Delivered,6
10238,03-02-2023,C004,Anjali,P110,Tshirt,Fashion,Clothing,North,Punjab,Amit,2,1321,20,2113.6,1447.49,666.11,UPI,Returned,5
10239,03-02-2023,C002,Priya,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Kiran,2,11656,0,23312,14804.72,8507.28,UPI,Delivered,1
10240,03-02-2023,C015,Lakshmi,P105,Table,Furniture,Table,West,Gujarat,Priya,4,13145,0,52580,34358.09,18221.91,Cash,Cancelled,2
10241,03-02-2023,C014,Harsha,P105,Table,Furniture,Table,West,Gujarat,Sneha,1,12823,5,12181.85,7543.52,4638.33,Card,Returned,2
10242,03-02-2023,C001,Rahul,P105,Table,Furniture,Table,West,Gujarat,Rahul,1,11886,20,9508.8,7528.37,1980.43,Card,Delivered,1
10243,03-02-2023,C014,Harsha,P106,Sofa,Furniture,Sofa,South,Karnataka,Priya,2,30156,10,54280.8,36682.17,17598.63,UPI,Delivered,6
10244,03-02-2023,C001,Rahul,P106,Sofa,Furniture,Sofa,South,Telangana,Sneha,2,29389,5,55839.1,36816.22,19022.88,Cash,Returned,4
10245,03-02-2023,C008,Meena,P103,Headphones,Electronics,Accessories,East,Odisha,Kiran,2,3179,15,5404.3,3690.69,1713.61,UPI,Delivered,4
10246,03-02-2023,C017,Asha,P104,Chair,Furniture,Chair,South,Karnataka,Priya,2,8129,10,14632.2,10697.74,3934.46,Cash,Delivered,5
10247,04-02-2023,C013,Nikhil,P110,Tshirt,Fashion,Clothing,South,Telangana,Rahul,1,1788,20,1430.4,887.02,543.38,Cash,Returned,1
10248,04-02-2023,C019,Rohan,P103,Headphones,Electronics,Accessories,East,West Bengal,Sneha,4,3155,0,12620,9500.66,3119.34,Card,Delivered,6
10249,04-02-2023,C004,Anjali,P102,Mobile,Electronics,Mobile,East,Odisha,Rahul,2,21334,10,38401.2,23783.66,14617.54,UPI,Returned,3
10250,04-02-2023,C012,Divya,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Pooja,3,4561,0,13683,9313.31,4369.69,Cash,Delivered,4
10251,04-02-2023,C001,Rahul,P111,Jeans,Fashion,Clothing,West,Maharashtra,Amit,4,2121,0,8484,5429.46,3054.54,Card,Cancelled,6
10252,05-02-2023,C002,Priya,P107,Mixer,Home Appliances,Kitchen,North,Delhi,Pooja,4,4605,10,16578,10516.45,6061.55,UPI,Cancelled,3
10253,05-02-2023,C006,Pooja,P110,Tshirt,Fashion,Clothing,South,Karnataka,Kiran,5,921,15,3914.25,2925.63,988.62,Card,Delivered,1
10254,05-02-2023,C010,Neha,P101,Laptop,Electronics,Laptop,North,Delhi,Rahul,1,54276,10,48848.4,31567.33,17281.07,Cash,Delivered,4
10255,05-02-2023,C013,Nikhil,P112,Printer,Electronics,Printer,South,Karnataka,Priya,5,14384,10,64728,52313.14,12414.86,Card,Delivered,6
10256,05-02-2023,C017,Asha,P112,Printer,Electronics,Printer,West,Maharashtra,Sneha,2,15077,20,24123.2,18966.72,5156.48,Card,Delivered,1
10257,06-02-2023,C018,Deepak,P105,Table,Furniture,Table,South,Telangana,Amit,2,12313,10,22163.4,14515.52,7647.88,UPI,Delivered,3
10258,06-02-2023,C014,Harsha,P102,Mobile,Electronics,Mobile,South,Karnataka,Sneha,2,21479,15,36514.3,27293.47,9220.83,Cash,Delivered,1
10259,06-02-2023,C017,Asha,P112,Printer,Electronics,Printer,West,Maharashtra,Pooja,3,15629,10,42198.3,26557.41,15640.89,UPI,Cancelled,5
10260,06-02-2023,C008,Meena,P106,Sofa,Furniture,Sofa,North,Punjab,Priya,2,30586,5,58113.4,42522.17,15591.23,Card,Delivered,1
10261,06-02-2023,C010,Neha,P101,Laptop,Electronics,Laptop,East,Odisha,Rahul,2,54288,0,108576,86543.61,22032.39,UPI,Delivered,6
10262,06-02-2023,C010,Neha,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Rahul,3,12111,15,30883.05,22397.03,8486.02,UPI,Cancelled,1
10263,06-02-2023,C002,Priya,P101,Laptop,Electronics,Laptop,West,Gujarat,Kiran,1,55730,10,50157,40910.44,9246.56,Card,Delivered,6
10264,06-02-2023,C016,Manoj,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Amit,5,4859,0,24295,16497.4,7797.6,Cash,Delivered,6
10265,06-02-2023,C020,Kavya,P112,Printer,Electronics,Printer,East,West Bengal,Priya,1,14483,0,14483,8770.39,5712.61,UPI,Delivered,3
10266,07-02-2023,C017,Asha,P111,Jeans,Fashion,Clothing,South,Telangana,Sneha,3,2920,20,7008,4708.45,2299.55,Cash,Delivered,3
10267,07-02-2023,C008,Meena,P106,Sofa,Furniture,Sofa,South,Karnataka,Kiran,3,29690,0,89070,54250.37,34819.63,Cash,Returned,1
10268,07-02-2023,C007,Vijay,P108,Microwave,Home Appliances,Kitchen,West,Gujarat,Amit,2,11813,20,18900.8,13756.86,5143.94,UPI,Delivered,2
10269,07-02-2023,C005,Arjun,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Sneha,1,12942,15,11000.7,7760.65,3240.05,Cash,Delivered,1
10270,07-02-2023,C002,Priya,P110,Tshirt,Fashion,Clothing,West,Maharashtra,Priya,3,547,0,1641,1170.39,470.61,Card,Delivered,4
10271,08-02-2023,C006,Pooja,P112,Printer,Electronics,Printer,South,Karnataka,Pooja,3,14208,15,36230.4,28147.98,8082.42,Card,Cancelled,2
10272,08-02-2023,C016,Manoj,P102,Mobile,Electronics,Mobile,East,Odisha,Sneha,4,23189,20,74204.8,59357.57,14847.23,Card,Cancelled,5
10273,08-02-2023,C003,Kiran,P101,Laptop,Electronics,Laptop,East,Odisha,Priya,5,55369,15,235318.25,190517.95,44800.3,Cash,Delivered,3
10274,08-02-2023,C011,Suresh,P109,AC,Home Appliances,Cooling,North,Delhi,Sneha,2,40589,15,69001.3,51895.81,17105.49,Cash,Cancelled,3
10275,09-02-2023,C019,Rohan,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Sneha,5,5103,15,21687.75,14258.35,7429.4,UPI,Delivered,5
10276,09-02-2023,C004,Anjali,P104,Chair,Furniture,Chair,East,West Bengal,Sneha,2,7287,10,13116.6,9916.17,3200.43,Cash,Returned,2
10277,09-02-2023,C018,Deepak,P110,Tshirt,Fashion,Clothing,North,Delhi,Sneha,4,1791,0,7164,5559.79,1604.21,Cash,Cancelled,5
10278,09-02-2023,C004,Anjali,P111,Jeans,Fashion,Clothing,North,Punjab,Sneha,4,2514,5,9553.2,7766.29,1786.91,Cash,Returned,7
10279,09-02-2023,C003,Kiran,P103,Headphones,Electronics,Accessories,East,West Bengal,Amit,4,2185,0,8740,5959.95,2780.05,Cash,Cancelled,2
10280,09-02-2023,C015,Lakshmi,P105,Table,Furniture,Table,North,Delhi,Sneha,4,13060,0,52240,38482.99,13757.01,Cash,Delivered,6
10281,09-02-2023,C012,Divya,P103,Headphones,Electronics,Accessories,East,Odisha,Rahul,1,3390,10,3051,1912.97,1138.03,Cash,Cancelled,3
10282,09-02-2023,C016,Manoj,P101,Laptop,Electronics,Laptop,East,West Bengal,Amit,3,55324,10,149374.8,116014.12,33360.68,UPI,Delivered,3
10283,10-02-2023,C007,Vijay,P112,Printer,Electronics,Printer,West,Maharashtra,Priya,5,15100,0,75500,58441.46,17058.54,UPI,Delivered,7
10284,10-02-2023,C009,Ravi,P103,Headphones,Electronics,Accessories,South,Karnataka,Rahul,4,3412,5,12965.6,9457.49,3508.11,Cash,Delivered,4
10285,10-02-2023,C001,Rahul,P101,Laptop,Electronics,Laptop,East,West Bengal,Amit,4,55227,15,187771.8,148728.96,39042.84,UPI,Delivered,5
10286,10-02-2023,C020,Kavya,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Kiran,4,5005,5,19019,15064.27,3954.73,Cash,Delivered,3
10287,10-02-2023,C011,Suresh,P109,AC,Home Appliances,Cooling,South,Karnataka,Sneha,2,40406,20,64649.6,39410.68,25238.92,Card,Returned,3
10288,10-02-2023,C019,Rohan,P108,Microwave,Home Appliances,Kitchen,West,Gujarat,Rahul,3,11212,10,30272.4,22020.61,8251.79,UPI,Delivered,2
10289,11-02-2023,C020,Kavya,P101,Laptop,Electronics,Laptop,South,Telangana,Rahul,3,54987,10,148464.9,91152.44,57312.46,Card,Cancelled,5
10290,11-02-2023,C017,Asha,P110,Tshirt,Fashion,Clothing,South,Telangana,Priya,5,2248,0,11240,8901.23,2338.77,Cash,Cancelled,6
10291,11-02-2023,C004,Anjali,P106,Sofa,Furniture,Sofa,East,West Bengal,Rahul,2,30595,0,61190,40806.33,20383.67,Cash,Delivered,5
10292,11-02-2023,C008,Meena,P106,Sofa,Furniture,Sofa,West,Gujarat,Priya,1,30642,10,27577.8,20622.28,6955.52,Cash,Delivered,2
10293,11-02-2023,C008,Meena,P106,Sofa,Furniture,Sofa,South,Telangana,Priya,2,29214,15,49663.8,34223.12,15440.68,Cash,Delivered,2
10294,11-02-2023,C019,Rohan,P102,Mobile,Electronics,Mobile,South,Karnataka,Rahul,3,21716,20,52118.4,37591.93,14526.47,UPI,Delivered,5
10295,11-02-2023,C003,Kiran,P110,Tshirt,Fashion,Clothing,South,Karnataka,Pooja,5,1123,15,4772.75,3238.48,1534.27,Card,Delivered,7
10296,12-02-2023,C011,Suresh,P103,Headphones,Electronics,Accessories,East,Odisha,Sneha,5,1747,5,8298.25,6122.61,2175.64,Cash,Delivered,2
10297,12-02-2023,C002,Priya,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Sneha,5,4778,20,19112,14192.2,4919.8,UPI,Delivered,2
10298,12-02-2023,C020,Kavya,P101,Laptop,Electronics,Laptop,North,Delhi,Rahul,5,54898,5,260765.5,156749.02,104016.48,Cash,Delivered,6
10299,12-02-2023,C011,Suresh,P101,Laptop,Electronics,Laptop,South,Karnataka,Priya,3,55977,0,167931,124733.32,43197.68,Cash,Delivered,2
10300,12-02-2023,C002,Priya,P107,Mixer,Home Appliances,Kitchen,North,Delhi,Priya,5,4885,15,20761.25,16968.62,3792.63,Card,Returned,7
10301,12-02-2023,C001,Rahul,P101,Laptop,Electronics,Laptop,East,Odisha,Rahul,1,55050,20,44040,33304.44,10735.56,UPI,Delivered,1
10302,12-02-2023,C005,Arjun,P104,Chair,Furniture,Chair,South,Telangana,Kiran,3,7867,10,21240.9,14722.3,6518.6,Cash,Cancelled,7
10303,13-02-2023,C005,Arjun,P111,Jeans,Fashion,Clothing,East,West Bengal,Pooja,5,1928,15,8194,6292.4,1901.6,Card,Cancelled,6
10304,13-02-2023,C015,Lakshmi,P109,AC,Home Appliances,Cooling,East,Odisha,Amit,5,40284,10,181278,114025.71,67252.29,Cash,Returned,1
10305,13-02-2023,C012,Divya,P103,Headphones,Electronics,Accessories,South,Karnataka,Amit,1,3618,0,3618,2667.98,950.02,UPI,Cancelled,5
10306,13-02-2023,C007,Vijay,P109,AC,Home Appliances,Cooling,South,Karnataka,Pooja,5,39948,5,189753,151542.18,38210.82,UPI,Cancelled,1
10307,13-02-2023,C012,Divya,P112,Printer,Electronics,Printer,South,Karnataka,Priya,4,14636,10,52689.6,42058.24,10631.36,Card,Delivered,3
10308,13-02-2023,C001,Rahul,P102,Mobile,Electronics,Mobile,North,Delhi,Kiran,4,22580,10,81288,49845.54,31442.46,Card,Returned,4
10309,13-02-2023,C008,Meena,P101,Laptop,Electronics,Laptop,East,West Bengal,Rahul,3,55652,15,141912.6,92697.65,49214.95,UPI,Delivered,7
10310,13-02-2023,C014,Harsha,P111,Jeans,Fashion,Clothing,East,Odisha,Priya,4,1843,20,5897.6,4564.64,1332.96,Card,Delivered,7
10311,14-02-2023,C010,Neha,P102,Mobile,Electronics,Mobile,East,West Bengal,Pooja,4,22986,5,87346.8,55513.39,31833.41,Cash,Cancelled,4
10312,14-02-2023,C007,Vijay,P110,Tshirt,Fashion,Clothing,North,Delhi,Sneha,3,494,15,1259.7,806.34,453.36,Card,Delivered,7
10313,14-02-2023,C004,Anjali,P103,Headphones,Electronics,Accessories,North,Delhi,Amit,3,2008,20,4819.2,3671.86,1147.34,UPI,Returned,6
10314,14-02-2023,C013,Nikhil,P102,Mobile,Electronics,Mobile,West,Gujarat,Amit,4,23006,10,82821.6,67542.92,15278.68,Cash,Delivered,2
10315,14-02-2023,C001,Rahul,P101,Laptop,Electronics,Laptop,South,Telangana,Amit,5,55081,0,275405,209382.42,66022.58,Card,Delivered,1
10316,14-02-2023,C004,Anjali,P108,Microwave,Home Appliances,Kitchen,South,Karnataka,Sneha,1,11566,5,10987.7,8249.41,2738.29,Cash,Cancelled,5
10317,15-02-2023,C017,Asha,P106,Sofa,Furniture,Sofa,West,Maharashtra,Sneha,3,31187,5,88882.95,70013,18869.95,Cash,Delivered,3
10318,15-02-2023,C006,Pooja,P101,Laptop,Electronics,Laptop,East,Odisha,Amit,1,56179,0,56179,36135.36,20043.64,Card,Cancelled,3
10319,15-02-2023,C009,Ravi,P101,Laptop,Electronics,Laptop,East,West Bengal,Pooja,4,55314,10,199130.4,143520.89,55609.51,Card,Delivered,4
10320,15-02-2023,C014,Harsha,P106,Sofa,Furniture,Sofa,West,Gujarat,Sneha,2,29992,15,50986.4,40481.65,10504.75,Cash,Delivered,2
10321,16-02-2023,C017,Asha,P105,Table,Furniture,Table,West,Maharashtra,Kiran,2,12558,0,25116,15549.29,9566.71,UPI,Delivered,4
10322,16-02-2023,C018,Deepak,P106,Sofa,Furniture,Sofa,West,Gujarat,Pooja,4,31189,20,99804.8,59903.35,39901.45,Cash,Returned,5
10323,16-02-2023,C011,Suresh,P110,Tshirt,Fashion,Clothing,West,Maharashtra,Kiran,4,1127,0,4508,3095.08,1412.92,Card,Cancelled,6
10324,16-02-2023,C011,Suresh,P102,Mobile,Electronics,Mobile,South,Karnataka,Rahul,3,23061,15,58805.55,46379.66,12425.89,Cash,Cancelled,4
10325,16-02-2023,C019,Rohan,P104,Chair,Furniture,Chair,South,Telangana,Sneha,5,6945,20,27780,17919.91,9860.09,Card,Delivered,6
10326,16-02-2023,C006,Pooja,P103,Headphones,Electronics,Accessories,West,Maharashtra,Priya,1,2359,15,2005.15,1362.68,642.47,UPI,Returned,2
10327,16-02-2023,C009,Ravi,P107,Mixer,Home Appliances,Kitchen,North,Punjab,Priya,3,5557,20,13336.8,9531.78,3805.02,Cash,Delivered,3
10328,16-02-2023,C013,Nikhil,P105,Table,Furniture,Table,West,Maharashtra,Sneha,4,12499,15,42496.6,32329.26,10167.34,Cash,Delivered,1
10329,17-02-2023,C005,Arjun,P106,Sofa,Furniture,Sofa,West,Maharashtra,Priya,5,29959,20,119836,80867.83,38968.17,Card,Delivered,5
10330,17-02-2023,C007,Vijay,P101,Laptop,Electronics,Laptop,East,West Bengal,Rahul,5,54565,10,245542.5,186121.15,59421.35,Card,Delivered,2
10331,17-02-2023,C009,Ravi,P108,Microwave,Home Appliances,Kitchen,North,Punjab,Rahul,1,11613,5,11032.35,7646.43,3385.92,Cash,Delivered,1
10332,17-02-2023,C015,Lakshmi,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Kiran,3,6186,15,15774.3,10960.18,4814.12,Card,Delivered,2
10333,17-02-2023,C013,Nikhil,P110,Tshirt,Fashion,Clothing,South,Telangana,Rahul,5,1162,0,5810,4336.77,1473.23,UPI,Delivered,7
10334,17-02-2023,C015,Lakshmi,P107,Mixer,Home Appliances,Kitchen,West,Gujarat,Kiran,4,6116,0,24464,15258.63,9205.37,Card,Returned,6
10335,17-02-2023,C014,Harsha,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Kiran,1,5100,15,4335,3069.52,1265.48,UPI,Delivered,6
10336,17-02-2023,C007,Vijay,P107,Mixer,Home Appliances,Kitchen,North,Punjab,Amit,5,4876,15,20723,15943.72,4779.28,UPI,Delivered,7
10337,17-02-2023,C003,Kiran,P110,Tshirt,Fashion,Clothing,North,Delhi,Amit,4,580,5,2204,1596.07,607.93,Cash,Delivered,6
10338,18-02-2023,C016,Manoj,P101,Laptop,Electronics,Laptop,West,Maharashtra,Sneha,4,55872,0,223488,176963.43,46524.57,Card,Delivered,2
10339,18-02-2023,C017,Asha,P101,Laptop,Electronics,Laptop,South,Karnataka,Rahul,5,54737,0,273685,183059.39,90625.61,Cash,Delivered,5
10340,18-02-2023,C013,Nikhil,P109,AC,Home Appliances,Cooling,West,Maharashtra,Priya,3,39823,5,113495.55,89739.86,23755.69,Cash,Delivered,3
10341,18-02-2023,C007,Vijay,P103,Headphones,Electronics,Accessories,North,Delhi,Pooja,5,3035,10,13657.5,10996.19,2661.31,Card,Cancelled,2
10342,18-02-2023,C012,Divya,P106,Sofa,Furniture,Sofa,South,Karnataka,Amit,5,30559,0,152795,116190.99,36604.01,Cash,Delivered,4
10343,18-02-2023,C019,Rohan,P106,Sofa,Furniture,Sofa,North,Punjab,Pooja,2,30830,15,52411,34808.11,17602.89,UPI,Cancelled,5
